"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Value","Value Footnotes"
"Belize","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2005","1000","Belize dollar","2008","699087224.65478",""
"Belize","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2005","1000","Belize dollar","2008","428356033.619091",""
"Belize","2.4","Industries","Transportation and storage","H","2005","1000","Belize dollar","2008","116712843.904745",""
"Belize","2.4","Industries","Accommodation and food service activities","I","2005","1000","Belize dollar","2008","154018347.130943",""
"Belize","2.4","Industries","Information and communication","J","2005","1000","Belize dollar","2008","176987226.52853",""
"Belize","2.4","Industries","Financial and insurance activities","K","2005","1000","Belize dollar","2008","213327054.055291",""
"Belize","2.4","Industries","Real estate activities","L","2005","1000","Belize dollar","2008","166745803.902785",""
"Belize","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2005","1000","Belize dollar","2008","91101745.7953034",""
"Belize","2.4","Industries","Professional, scientific and technical activities","M","2005","1000","Belize dollar","2008","39722893.2320688",""
"Belize","2.4","Industries","Administrative and support service activities","N","2005","1000","Belize dollar","2008","51378852.5632346",""
"Belize","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2005","1000","Belize dollar","2008","375591009.086629",""
"Belize","2.4","Industries","Public administration and defence; compulsory social security","O","2005","1000","Belize dollar","2008","190974266.238355",""
"Belize","2.4","Industries","Education","P","2005","1000","Belize dollar","2008","143929328.060072",""
"Belize","2.4","Industries","Human health and social work activities","Q","2005","1000","Belize dollar","2008","40687414.7882024",""
"Belize","2.4","Industries","Other service activities","R+S+T","2005","1000","Belize dollar","2008","102800573.853315",""
"Belize","2.4","Industries","Arts, entertainment and recreation","R","2005","1000","Belize dollar","2008","34732174.2071757",""
"Belize","2.4","Industries","Other service activities","S","2005","1000","Belize dollar","2008","49669617.9195234",""
"Belize","2.4","Industries","Private households with employed persons","T","2005","1000","Belize dollar","2008","18398781.7266158",""
"Belize","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2005","1000","Belize dollar","2008","2548215957.97232",""
"Belize","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2005","1000","Belize dollar","2008","305198151.35299",""
"Belize","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2005","1000","Belize dollar","2008","2853414109.32531",""
"Belize","2.4","Industries","Memorandum Item: FISIM, if distributed to uses","P.119","2005","1000","Belize dollar","2008","167589925.899384",""
"Belize","2.4","Industries","Agriculture, forestry and fishing","A","2006","1000","Belize dollar","2008","302797642.178433",""
"Belize","2.4","Industries","Crop and animal production, hunting and related service activities","01","2006","1000","Belize dollar","2008","213102631.420946",""
"Belize","2.4","Industries","Forestry and logging","02","2006","1000","Belize dollar","2008","23370994.8443575",""
"Belize","2.4","Industries","Fishing and aquaculture","03","2006","1000","Belize dollar","2008","66324015.91313",""
"Belize","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2006","1000","Belize dollar","2008","407730378.75205",""
"Belize","2.4","Industries","Mining and quarrying","B","2006","1000","Belize dollar","2008","82692051.7725532",""
"Belize","2.4","Industries","Manufacturing","C","2006","1000","Belize dollar","2008","246167179.948199",""
"Belize","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2006","1000","Belize dollar","2008","64797926.1182107",""
"Belize","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2006","1000","Belize dollar","2008","14073220.9130878",""
"Belize","2.4","Industries","Construction","F","2006","1000","Belize dollar","2008","126358126.204456",""
"Belize","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2006","1000","Belize dollar","2008","722416479.209262",""
"Belize","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2006","1000","Belize dollar","2008","439926174.590886",""
"Belize","2.4","Industries","Transportation and storage","H","2006","1000","Belize dollar","2008","123744895.88177",""
"Belize","2.4","Industries","Accommodation and food service activities","I","2006","1000","Belize dollar","2008","158745408.736605",""
"Belize","2.4","Industries","Information and communication","J","2006","1000","Belize dollar","2008","176324478.077882",""
"Belize","2.4","Industries","Financial and insurance activities","K","2006","1000","Belize dollar","2008","229809345.188989",""
"Belize","2.4","Industries","Real estate activities","L","2006","1000","Belize dollar","2008","177680193.482364",""
"Belize","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2006","1000","Belize dollar","2008","106065718.010082",""
"Belize","2.4","Industries","Professional, scientific and technical activities","M","2006","1000","Belize dollar","2008","47545646.8375385",""
"Belize","2.4","Industries","Administrative and support service activities","N","2006","1000","Belize dollar","2008","58520071.1725433",""
"Belize","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2006","1000","Belize dollar","2008","390839184.610655",""
"Belize","2.4","Industries","Public administration and defence; compulsory social security","O","2006","1000","Belize dollar","2008","198888526.49037",""
"Belize","2.4","Industries","Education","P","2006","1000","Belize dollar","2008","148973482.911621",""
"Belize","2.4","Industries","Human health and social work activities","Q","2006","1000","Belize dollar","2008","42977175.2086645",""
"Belize","2.4","Industries","Other service activities","R+S+T","2006","1000","Belize dollar","2008","109483193.726207",""
"Belize","2.4","Industries","Arts, entertainment and recreation","R","2006","1000","Belize dollar","2008","37395319.9567819",""
"Belize","2.4","Industries","Other service activities","S","2006","1000","Belize dollar","2008","52276029.6542281",""
"Belize","2.4","Industries","Private households with employed persons","T","2006","1000","Belize dollar","2008","19811844.115197",""
"Belize","2.4","Industries","Equals: VALUE ADDED, GROSS, at basic prices","B.1g","2006","1000","Belize dollar","2008","2749504739.44038",""
"Belize","2.4","Industries","Plus: Taxes less Subsidies on products","D.21-D.31","2006","1000","Belize dollar","2008","338867557.890563",""
"Belize","2.4","Industries","Equals: GROSS DOMESTIC PRODUCT","B.1*g","2006","1000","Belize dollar","2008","3088372297.33094",""
"Belize","2.4","Industries","Memorandum Item: FISIM, if distributed to uses","P.119","2006","1000","Belize dollar","2008","184769482.17191",""
"Belize","2.4","Industries","Agriculture, forestry and fishing","A","2007","1000","Belize dollar","2008","296603845.919076",""
"Belize","2.4","Industries","Crop and animal production, hunting and related service activities","01","2007","1000","Belize dollar","2008","223789253.416646",""
"Belize","2.4","Industries","Forestry and logging","02","2007","1000","Belize dollar","2008","24159986.2661852",""
"Belize","2.4","Industries","Fishing and aquaculture","03","2007","1000","Belize dollar","2008","48654606.2362452",""
"Belize","2.4","Industries","Manufacturing, mining and quarrying and other industrial activities","B+C+D+E","2007","1000","Belize dollar","2008","458009286.845841",""
"Belize","2.4","Industries","Mining and quarrying","B","2007","1000","Belize dollar","2008","116874644.093962",""
"Belize","2.4","Industries","Manufacturing","C","2007","1000","Belize dollar","2008","257639049.786292",""
"Belize","2.4","Industries","Electricity, gas, steam and air conditioning supply","D","2007","1000","Belize dollar","2008","69307127.4842714",""
"Belize","2.4","Industries","Water supply; sewerage, waste management and remediation activities","E","2007","1000","Belize dollar","2008","14188465.4813156",""
"Belize","2.4","Industries","Construction","F","2007","1000","Belize dollar","2008","130609711.6486",""
"Belize","2.4","Industries","Wholesale and retail trade, transportation and storage, accommodation and food service activities","G+H+I","2007","1000","Belize dollar","2008","756863098.442827",""
"Belize","2.4","Industries","Wholesale and retail trade; repair of motor vehicles and motorcycles","G","2007","1000","Belize dollar","2008","451548982.799633",""
"Belize","2.4","Industries","Transportation and storage","H","2007","1000","Belize dollar","2008","130369030.76803",""
"Belize","2.4","Industries","Accommodation and food service activities","I","2007","1000","Belize dollar","2008","174945084.875164",""
"Belize","2.4","Industries","Information and communication","J","2007","1000","Belize dollar","2008","194184950.931525",""
"Belize","2.4","Industries","Financial and insurance activities","K","2007","1000","Belize dollar","2008","254001783.09342",""
"Belize","2.4","Industries","Real estate activities","L","2007","1000","Belize dollar","2008","178997386.857479",""
"Belize","2.4","Industries","Professional, scientific, technical, administrative and support service activities","M+N","2007","1000","Belize dollar","2008","115396527.338689",""
"Belize","2.4","Industries","Professional, scientific and technical activities","M","2007","1000","Belize dollar","2008","49626351.1838561",""
"Belize","2.4","Industries","Administrative and support service activities","N","2007","1000","Belize dollar","2008","65770176.1548329",""
"Belize","2.4","Industries","Public administration and defence, education, human health and social work activities","O+P+Q","2007","1000","Belize dollar","2008","427748517.092158",""
"Belize","2.4","Industries","Public administration and defence; compulsory social security","O","2007","1000","Belize dollar","2008","225889501.193805",""
